time,pitch_1 (°),roll_1 (°),range_1 (mm),pitch_2 (°),roll_2 (°),range_2 (mm)
2025/4/14 13:09:10,27.86,-0.41,24,162.06,-146.72,5
2025/4/14 13:09:13,27.84,-0.49,23,162.01,-146.75,4
2025/4/14 13:09:16,27.82,-0.53,25,162.17,-146.83,3
2025/4/14 13:09:19,27.77,-0.57,25,162.15,-146.88,3
2025/4/14 13:09:22,27.73,-0.4,25,161.99,-146.67,4
2025/4/14 13:09:25,27.8,-0.37,24,162.23,-146.86,5
2025/4/14 13:09:28,27.82,-0.54,25,162.15,-146.86,3
2025/4/14 13:09:31,27.76,-0.35,25,162.2,-146.78,5
2025/4/14 13:09:34,27.81,-0.54,25,162.2,-146.79,6
2025/4/14 13:09:37,27.83,-0.44,23,162.08,-146.8,3
2025/4/14 13:09:40,27.81,-0.42,25,162.13,-146.94,3
2025/4/14 13:09:43,27.88,-0.43,25,162.01,-146.91,5
2025/4/14 13:09:46,27.78,-0.31,25,162.11,-146.84,5
2025/4/14 13:09:49,27.84,-0.49,25,161.79,-146.43,4
2025/4/14 13:09:52,27.81,-0.58,25,161.95,-146.85,6
2025/4/14 13:09:55,27.93,-0.59,23,161.88,-146.75,5
2025/4/14 13:09:58,27.78,-0.43,25,161.99,-146.74,7
2025/4/14 13:10:01,27.91,-0.57,23,162.01,-146.81,4
2025/4/14 13:10:04,27.8,-0.47,24,161.86,-146.76,6
2025/4/14 13:10:07,27.83,-0.55,23,162.01,-146.74,4
2025/4/14 13:10:10,27.94,-0.52,24,161.92,-146.96,4
2025/4/14 13:10:13,27.94,-0.64,24,161.92,-146.77,7
2025/4/14 13:10:16,27.88,-0.57,24,161.89,-146.77,3
2025/4/14 13:10:19,27.9,-0.55,25,161.96,-146.78,5
2025/4/14 13:10:22,27.76,-0.59,22,161.88,-146.74,3
2025/4/14 13:10:25,27.94,-0.51,24,161.94,-146.75,5
2025/4/14 13:10:28,27.97,-0.43,24,161.87,-146.81,3
2025/4/14 13:10:31,27.9,-0.54,23,161.98,-146.84,6
2025/4/14 13:10:34,27.96,-0.58,23,161.96,-146.78,3
2025/4/14 13:10:37,27.97,-0.52,24,161.86,-146.73,5
2025/4/14 13:10:40,27.94,-0.59,24,161.88,-146.63,2
2025/4/14 13:10:43,28,-0.42,24,162.05,-146.84,6
2025/4/14 13:10:46,27.92,-0.58,23,162.05,-146.64,7
2025/4/14 13:10:49,27.96,-0.5,21,161.95,-146.74,2
2025/4/14 13:10:52,27.96,-0.51,25,161.97,-146.73,4
2025/4/14 13:10:55,27.94,-0.51,22,161.96,-146.68,5
2025/4/14 13:10:58,27.97,-0.52,24,161.95,-146.71,6
2025/4/14 13:11:01,28.04,-0.64,24,161.4,-146.86,5
2025/4/14 13:11:04,27.74,-0.57,25,162.36,-146.78,3
2025/4/14 13:11:07,27.78,-0.57,24,162.14,-146.74,6
2025/4/14 13:11:10,27.57,-0.54,24,162.21,-146.77,3
2025/4/14 13:11:13,27.66,-0.68,25,162.21,-146.77,5
2025/4/14 13:11:16,27.79,-0.49,25,162.2,-146.85,5
2025/4/14 13:11:19,27.76,-0.6,24,162.14,-146.81,6
2025/4/14 13:11:22,27.71,-0.52,25,162.18,-146.69,6
2025/4/14 13:11:25,27.75,-0.6,23,162.23,-146.76,4
2025/4/14 13:11:28,27.73,-0.64,23,162.17,-146.76,4
2025/4/14 13:11:31,27.82,-0.61,22,162.28,-146.76,5
2025/4/14 13:11:34,27.78,-0.6,24,162.07,-146.82,5
2025/4/14 13:11:37,27.81,-0.64,23,162.12,-146.73,4
2025/4/14 13:11:40,27.79,-0.48,25,162.13,-146.84,7
2025/4/14 13:11:43,27.73,-0.67,21,162.34,-146.82,6
2025/4/14 13:11:46,27.87,-0.72,25,162.24,-146.86,5
2025/4/14 13:11:49,27.77,-0.56,22,162.09,-146.8,5
2025/4/14 13:11:52,27.78,-0.58,24,162.08,-146.78,4
2025/4/14 13:11:55,27.82,-0.61,24,162.2,-146.78,6
2025/4/14 13:11:58,27.85,-0.59,23,162.07,-146.89,6
2025/4/14 13:12:01,27.67,-0.65,24,162.15,-146.7,4
2025/4/14 13:12:04,27.86,-0.58,25,162.19,-146.87,5
2025/4/14 13:12:07,27.72,-0.67,23,161.94,-146.91,5
2025/4/14 13:12:10,27.82,-0.68,22,162.06,-146.78,6
2025/4/14 13:12:13,27.76,-0.55,24,162.18,-146.76,6
2025/4/14 13:12:16,27.81,-0.53,24,161.64,-146.69,5
2025/4/14 13:12:19,27.78,-0.69,25,162.12,-146.75,5
2025/4/14 13:12:22,27.87,-0.58,23,161.97,-146.8,4
2025/4/14 13:12:25,27.72,-0.57,23,162.15,-146.73,3
2025/4/14 13:12:28,27.7,-0.55,23,162.1,-146.75,3
2025/4/14 13:12:31,27.86,-0.64,24,162.32,-146.76,5
2025/4/14 13:12:34,27.87,-0.52,24,162.21,-146.83,6
2025/4/14 13:12:37,27.69,-0.62,24,162.15,-146.83,5
2025/4/14 13:12:43,27.89,-0.52,24,162.13,-146.79,4
2025/4/14 13:12:46,27.85,-0.64,24,162.09,-146.74,4
2025/4/14 13:12:49,27.89,-0.69,24,162.17,-146.66,4
2025/4/14 13:12:52,27.74,-0.63,24,162.09,-146.87,4
2025/4/14 13:12:55,27.91,-0.6,24,162.07,-146.8,5
2025/4/14 13:12:58,27.77,-0.55,23,162.08,-146.8,4
2025/4/14 13:13:01,27.8,-0.53,26,162.15,-146.69,5
2025/4/14 13:13:04,27.88,-0.65,24,162.02,-146.83,2
2025/4/14 13:13:07,27.77,-0.66,23,162.07,-146.75,7
2025/4/14 13:13:10,27.89,-0.51,24,162.06,-146.61,4
2025/4/14 13:13:13,27.81,-0.68,25,162.01,-146.79,6
2025/4/14 13:13:17,27.84,-0.61,25,161.61,-146.66,5
2025/4/14 13:13:20,27.93,-0.56,24,162.09,-146.69,3
2025/4/14 13:13:23,27.85,-0.73,24,161.97,-146.7,7
2025/4/14 13:13:26,27.92,-0.63,23,162.11,-146.76,4
2025/4/14 13:13:29,27.79,-0.68,25,161.96,-146.83,3
2025/4/14 13:13:32,27.88,-0.53,24,161.97,-146.66,5
2025/4/14 13:13:35,27.74,-0.62,25,162.63,-146.77,5
2025/4/14 13:13:38,27.66,-0.62,26,162.32,-146.76,5
2025/4/14 13:13:41,27.66,-0.57,25,162.43,-146.77,6
2025/4/14 13:13:44,27.71,-0.54,24,162.46,-146.71,3
2025/4/14 13:13:47,27.69,-0.48,23,162.54,-146.93,3
2025/4/14 13:13:50,27.61,-0.58,22,162.52,-146.75,3
2025/4/14 13:13:53,27.63,-0.66,23,162.4,-146.79,4
2025/4/14 13:13:56,27.59,-0.63,25,162.46,-146.81,4
2025/4/14 13:13:59,27.74,-0.63,23,162.46,-146.71,2
2025/4/14 13:14:02,27.62,-0.62,25,162.42,-146.78,7
2025/4/14 13:14:05,27.67,-0.51,24,162.45,-146.83,3
2025/4/14 13:14:08,27.69,-0.62,23,162.45,-146.75,3
2025/4/14 13:14:11,27.61,-0.57,24,162.54,-146.77,4
2025/4/14 13:14:14,27.59,-0.47,24,162.56,-146.78,4
2025/4/14 13:14:17,27.78,-0.68,21,162.17,-147.06,6
2025/4/14 13:14:20,27.52,-0.42,25,162.64,-146.68,3
2025/4/14 13:14:23,27.77,-0.57,22,162.34,-146.79,5
2025/4/14 13:14:26,27.75,-0.57,23,162.2,-146.7,4
2025/4/14 13:14:29,27.83,-0.65,22,162.32,-146.82,6
2025/4/14 13:14:32,27.65,-0.56,23,162.3,-146.87,6
2025/4/14 13:14:35,27.66,-0.62,24,162.44,-146.87,3
2025/4/14 13:14:38,27.7,-0.55,23,162.35,-146.75,5
2025/4/14 13:14:41,27.79,-0.48,24,162.32,-146.85,4
2025/4/14 13:14:44,27.74,-0.5,23,162.24,-146.77,3
2025/4/14 13:14:47,27.65,-0.54,26,162.25,-146.77,4
2025/4/14 13:14:50,27.66,-0.55,23,162.4,-146.86,5
2025/4/14 13:14:53,27.59,-0.52,23,162.28,-146.74,4
2025/4/14 13:14:56,27.73,-0.68,22,162.49,-146.84,4
2025/4/14 13:14:59,27.74,-0.73,22,162.14,-146.74,3
2025/4/14 13:15:02,27.32,-0.6,27,162.51,-147.05,4
2025/4/14 13:15:05,27.49,-0.61,23,162.47,-146.93,6
2025/4/14 13:15:08,27.84,-0.55,24,162.17,-146.67,3
2025/4/14 13:15:11,27.74,-0.52,22,162.43,-147.01,6
2025/4/14 13:15:14,27.7,-0.61,24,162.17,-146.81,2
2025/4/14 13:15:17,27.85,-0.64,25,162.14,-146.7,5
2025/4/14 13:15:20,27.79,-0.66,24,162.26,-146.81,5
2025/4/14 13:15:23,27.84,-0.6,24,162.28,-146.75,6
2025/4/14 13:15:26,27.74,-0.62,22,162.27,-146.83,4
2025/4/14 13:15:29,27.86,-0.57,24,162.34,-146.9,6
2025/4/14 13:15:32,27.61,-0.6,24,162.27,-146.72,3
2025/4/14 13:15:35,27.84,-0.53,24,162.25,-146.76,3
2025/4/14 13:15:38,27.79,-0.6,25,162.37,-146.87,6
2025/4/14 13:15:41,27.85,-0.58,24,162.26,-146.74,3
2025/4/14 13:15:44,27.7,-0.61,23,162.28,-146.88,4
2025/4/14 13:15:47,27.78,-0.5,24,162.13,-146.72,4
2025/4/14 13:15:50,27.79,-0.61,24,162.33,-146.83,3
2025/4/14 13:15:53,27.74,-0.58,24,162.16,-146.75,2
2025/4/14 13:15:56,27.76,-0.62,24,162.3,-146.73,5
2025/4/14 13:15:59,27.88,-0.46,23,162.2,-146.79,5
2025/4/14 13:16:02,27.81,-0.61,24,162.29,-146.84,6
2025/4/14 13:16:05,27.82,-0.61,25,162.27,-146.74,5
2025/4/14 13:16:08,27.76,-0.53,24,162.26,-146.78,5
2025/4/14 13:16:11,27.82,-0.59,24,162.19,-146.76,4
2025/4/14 13:16:14,27.71,-0.61,24,162.96,-146.83,5
2025/4/14 13:16:17,27.72,-0.72,25,162.41,-146.73,3
2025/4/14 13:16:20,27.68,-0.57,23,162.45,-146.76,7
2025/4/14 13:16:23,27.64,-0.44,23,162.38,-146.79,6
2025/4/14 13:16:26,27.7,-0.69,25,162.51,-146.66,1
2025/4/14 13:16:29,27.62,-0.55,24,162.47,-146.89,3
2025/4/14 13:16:32,27.58,-0.51,25,162.42,-146.69,2
2025/4/14 13:16:35,27.65,-0.54,25,162.46,-146.8,4
2025/4/14 13:16:38,27.71,-0.51,24,162.52,-146.77,3
2025/4/14 13:16:41,27.68,-0.59,23,162.38,-146.77,4
2025/4/14 13:16:44,27.53,-0.71,24,162.41,-146.77,4
2025/4/14 13:16:47,27.69,-0.65,22,162.44,-146.8,5
2025/4/14 13:16:50,27.74,-0.71,24,162.44,-146.84,5
2025/4/14 13:16:53,27.67,-0.54,23,162.41,-146.82,3
2025/4/14 13:16:56,27.67,-0.52,23,162.47,-146.85,5
2025/4/14 13:16:59,27.69,-0.57,25,162.56,-146.93,4
2025/4/14 13:17:13,27.63,-0.53,23,162.5,-146.72,4
2025/4/14 13:17:16,27.82,-0.7,23,162.39,-146.95,3
2025/4/14 13:17:19,27.67,-0.61,24,162.6,-146.9,5
2025/4/14 13:17:22,27.61,-0.72,24,162.42,-146.88,5
2025/4/14 13:17:25,27.6,-0.63,22,162.41,-146.83,3
2025/4/14 13:17:28,27.64,-0.61,22,162.49,-146.87,3
2025/4/14 13:17:31,27.61,-0.74,23,162.4,-146.79,5
2025/4/14 13:17:34,27.51,-0.71,22,162.41,-146.78,7
2025/4/14 13:17:37,27.66,-0.62,24,162.51,-146.87,7
2025/4/14 13:17:40,27.58,-0.57,22,162.58,-146.79,3
2025/4/14 13:17:43,27.66,-0.61,23,161.76,-146.65,2
2025/4/14 13:17:46,27.57,-0.57,24,162.32,-146.73,5
2025/4/14 13:17:49,27.65,-0.53,22,162.31,-146.75,4
2025/4/14 13:17:52,27.58,-0.64,20,162.53,-146.79,5
2025/4/14 13:17:55,27.75,-0.59,23,162.51,-146.87,4
2025/4/14 13:17:58,27.72,-0.6,24,162.3,-146.75,2
2025/4/14 13:18:01,27.52,-0.6,24,162.49,-146.75,6
2025/4/14 13:18:04,27.72,-0.65,24,162.35,-146.75,5
2025/4/14 13:18:07,27.6,-0.7,22,162.46,-146.76,4
2025/4/14 13:18:10,27.71,-0.55,22,162.4,-146.68,5
2025/4/14 13:18:13,27.64,-0.61,22,162.47,-146.79,6
2025/4/14 13:18:16,27.61,-0.65,23,162.44,-146.74,5
2025/4/14 13:18:19,27.72,-0.5,23,162.43,-146.81,5
2025/4/14 13:18:22,27.71,-0.59,23,162.55,-146.8,5
2025/4/14 13:18:25,27.64,-0.64,21,162.4,-146.85,4
2025/4/14 13:18:28,27.69,-0.69,24,163.06,-146.82,5
2025/4/14 13:18:31,27.79,-0.64,24,162.28,-146.72,5
2025/4/14 13:18:34,27.57,-0.46,23,162.46,-146.94,3
2025/4/14 13:18:37,27.82,-0.65,24,162.48,-146.84,6
2025/4/14 13:18:40,27.7,-0.54,24,162.47,-146.92,3
2025/4/14 13:18:43,27.66,-0.63,24,162.35,-146.83,4
2025/4/14 13:18:46,27.57,-0.64,25,162.63,-146.86,6
2025/4/14 13:18:49,27.65,-0.63,26,162.46,-146.91,5
2025/4/14 13:18:52,27.85,-0.67,24,162.51,-146.77,7
2025/4/14 13:18:55,27.7,-0.59,25,162.46,-146.84,3
2025/4/14 13:18:58,27.64,-0.62,25,162.75,-146.87,4
2025/4/14 13:19:01,27.72,-0.55,24,162.58,-146.92,5
2025/4/14 13:19:05,27.69,-0.63,24,162.4,-146.7,2
2025/4/14 13:19:08,27.67,-0.62,23,162.48,-146.78,4
2025/4/14 13:19:11,27.58,-0.72,22,162.55,-146.77,4
2025/4/14 13:19:14,27.67,-0.68,24,162.44,-146.79,5
2025/4/14 13:19:17,27.7,-0.56,22,162.25,-146.77,2
2025/4/14 13:19:20,27.68,-0.59,24,162.53,-146.76,2
2025/4/14 13:19:23,27.72,-0.63,24,162.54,-146.85,3
2025/4/14 13:19:26,27.74,-0.56,25,162.49,-146.72,3
2025/4/14 13:19:29,27.73,-0.71,24,162.34,-146.81,4
2025/4/14 13:19:32,27.62,-0.62,24,162.49,-146.69,6
2025/4/14 13:19:35,27.7,-0.65,24,162.47,-146.7,3
2025/4/14 13:19:38,27.69,-0.67,24,162.54,-146.97,6
2025/4/14 13:19:41,27.62,-0.57,25,162.49,-146.81,4
2025/4/14 13:19:44,27.68,-0.77,23,162.47,-146.69,4
2025/4/14 13:19:47,27.78,-0.64,24,162.4,-146.9,6
2025/4/14 13:19:50,27.62,-0.59,24,162.36,-146.78,2
2025/4/14 13:19:53,27.54,-0.68,24,162.15,-146.79,3
2025/4/14 13:19:56,27.7,-0.59,24,162.41,-146.83,6
2025/4/14 13:19:59,27.76,-0.66,24,162,-146.79,5
2025/4/14 13:20:02,27.76,-0.61,25,162.63,-146.82,3
2025/4/14 13:20:05,27.62,-0.64,25,162.53,-146.86,3
2025/4/14 13:20:08,27.69,-0.51,23,162.58,-146.68,7
2025/4/14 13:20:11,28.11,-0.7,24,162.84,-146.69,5
2025/4/14 13:20:14,27.82,-0.57,23,162.5,-146.91,5
2025/4/14 13:20:17,27.68,-0.56,24,162.51,-146.77,10
2025/4/14 13:25:37,27.63,-0.53,24,162.65,-146.77,4
2025/4/14 13:25:40,27.58,-0.53,23,162.31,-146.94,4
2025/4/14 13:25:43,27.75,-0.72,24,162.76,-146.94,6
2025/4/14 13:25:46,27.74,-0.57,24,162.53,-146.83,4
2025/4/14 13:25:49,27.75,-0.49,23,162.56,-146.71,5
2025/4/14 13:25:52,27.64,-0.55,25,162.58,-146.86,5
2025/4/14 13:25:55,27.94,-0.66,24,163.35,-146.41,3
2025/4/14 13:25:58,27.84,-0.76,23,162.84,-146.43,5
2025/4/14 13:26:01,27.77,-0.66,25,162.45,-146.46,3
2025/4/14 13:26:07,27.46,-0.68,24,161.49,-146.72,4
2025/4/14 13:26:10,27.68,-0.63,23,162.49,-146.55,3
2025/4/14 13:26:13,27.65,-0.59,24,163.88,-146.26,6
2025/4/14 13:26:16,27.58,-0.61,22,162.47,-146.56,7
2025/4/14 13:26:19,27.5,-0.5,24,162.22,-147.01,5
2025/4/14 13:26:22,27.74,-0.67,22,162.83,-146.69,4
2025/4/14 13:26:25,27.56,-0.53,23,162.66,-146.71,4
2025/4/14 13:26:28,27.58,-0.54,22,162.67,-146.86,5
2025/4/14 13:26:31,27.56,-0.57,23,162.54,-146.81,3
2025/4/14 13:26:34,27.55,-0.62,22,162.74,-146.92,8
2025/4/14 13:26:37,27.59,-0.56,23,162.68,-146.81,5
2025/4/14 13:26:40,27.59,-0.53,22,162.67,-146.87,6
2025/4/14 13:26:43,27.64,-0.69,23,162.62,-146.8,4
2025/4/14 13:26:46,27.7,-0.57,22,162.74,-146.88,3
2025/4/14 13:26:49,27.55,-0.51,23,162.56,-146.8,6
2025/4/14 13:26:52,27.56,-0.59,23,162.64,-146.88,4
2025/4/14 13:26:55,27.6,-0.64,24,162.6,-146.76,5
2025/4/14 13:26:58,27.59,-0.67,22,162.59,-146.78,3
2025/4/14 13:27:01,27.58,-0.55,24,162.69,-146.9,4
2025/4/14 13:27:04,27.79,-0.72,24,162.71,-146.89,6
2025/4/14 13:27:07,27.68,-0.54,23,162.61,-146.93,7
2025/4/14 13:27:10,27.57,-0.55,23,162.61,-146.79,6
2025/4/14 13:27:13,27.66,-0.71,22,162.67,-146.84,3
2025/4/14 13:27:16,27.57,-0.64,25,162.61,-146.85,3
2025/4/14 13:27:19,27.56,-0.56,23,162.53,-146.82,2
2025/4/14 13:27:22,27.52,-0.52,23,162.65,-146.83,4
2025/4/14 13:27:25,27.53,-0.65,24,162.56,-146.77,4
2025/4/14 13:27:28,27.58,-0.56,22,162.62,-146.83,5
2025/4/14 13:27:31,27.54,-0.55,23,161.71,-146.89,2
2025/4/14 13:27:34,27.57,-0.65,24,162.6,-146.8,7
2025/4/14 13:27:37,27.7,-0.52,23,162.6,-146.74,3
2025/4/14 13:27:40,27.57,-0.58,23,162.7,-146.86,4
2025/4/14 13:27:43,27.71,-0.63,21,162.63,-146.86,7
2025/4/14 13:27:46,27.64,-0.55,21,162.53,-146.82,6
2025/4/14 13:27:49,27.64,-0.53,22,162.53,-146.86,5
2025/4/14 13:27:52,27.54,-0.55,25,162.65,-146.85,4
2025/4/14 13:27:55,27.62,-0.44,24,162.71,-146.84,5
2025/4/14 13:27:58,27.55,-0.46,23,162.65,-146.85,4
2025/4/14 13:28:01,27.7,-0.52,24,162.69,-146.79,6
2025/4/14 13:28:04,27.53,-0.6,25,162.63,-146.86,3
2025/4/14 13:28:07,27.6,-0.52,24,162.6,-146.88,6
2025/4/14 13:28:10,27.64,-0.56,23,162.68,-146.83,3
2025/4/14 13:28:13,27.57,-0.62,23,162.74,-146.92,5
2025/4/14 13:28:16,27.74,-0.56,22,162.68,-146.91,3
2025/4/14 13:28:20,27.73,-0.5,24,162.59,-146.79,4
2025/4/14 13:28:23,27.6,-0.51,22,162.51,-146.82,6
2025/4/14 13:28:26,28.29,-0.75,23,162.56,-145.95,5
2025/4/14 13:28:29,27.69,-0.7,25,162.5,-146.67,4
2025/4/14 13:28:32,27.43,-0.44,23,162.83,-146.78,4
2025/4/14 13:28:35,27.57,-0.57,23,162.71,-146.82,5
2025/4/14 13:28:38,27.71,-0.59,24,162.66,-147.2,6
2025/4/14 13:28:41,27.71,-0.46,24,162.69,-146.89,2
2025/4/14 13:28:44,27.61,-0.61,25,162.69,-146.87,3
2025/4/14 13:28:47,27.56,-0.58,23,162.71,-146.8,4
2025/4/14 13:28:50,27.52,-0.47,23,162.78,-146.77,4
2025/4/14 13:28:53,27.66,-0.69,24,162.56,-146.8,4
2025/4/14 13:28:56,27.68,-0.6,25,162.71,-146.77,4
2025/4/14 13:28:59,27.54,-0.58,22,162.6,-146.76,4
2025/4/14 13:29:02,27.71,-0.57,24,162.92,-146.88,6
2025/4/14 13:29:05,27.66,-0.65,22,161.58,-146.87,4
2025/4/14 13:29:08,27.74,-0.64,21,162.61,-146.86,4
2025/4/14 13:35:08,27.65,-0.6,19,162.64,-146.77,6
2025/4/14 13:35:11,27.58,-0.68,19,162.77,-146.79,2
2025/4/14 13:35:14,27.68,-0.55,19,162.62,-146.77,6
2025/4/14 13:35:17,27.74,-0.58,20,162.14,-146.82,6
2025/4/14 13:35:20,27.53,-0.56,21,162.59,-146.76,6
2025/4/14 13:35:23,27.68,-0.49,22,162.57,-146.69,5
2025/4/14 13:35:26,27.56,-0.7,19,162.73,-146.82,4
2025/4/14 13:35:29,27.69,-0.66,20,162.68,-146.74,3
2025/4/14 13:35:32,27.7,-0.61,18,162.7,-146.78,6
2025/4/14 13:35:35,27.66,-0.65,20,162.67,-146.76,3
2025/4/14 13:35:38,27.71,-0.62,20,162.7,-146.79,3
2025/4/14 13:35:41,27.63,-0.62,20,162.71,-146.72,5
2025/4/14 13:35:44,27.7,-0.64,22,162.65,-146.84,4
2025/4/14 13:35:47,27.6,-0.61,20,162.68,-146.85,5
2025/4/14 13:35:50,27.55,-0.46,21,162.71,-146.72,2
2025/4/14 13:35:53,27.74,-0.52,21,162.56,-146.81,5
2025/4/14 13:35:56,27.55,-0.61,20,162.59,-146.77,3
2025/4/14 13:35:59,27.59,-0.37,20,162.63,-146.79,3
2025/4/14 13:36:02,27.55,-0.63,21,162.68,-146.76,6
2025/4/14 13:36:05,27.62,-0.59,21,162.68,-146.82,6
2025/4/14 13:36:08,27.71,-0.64,22,162.65,-146.89,7
2025/4/14 13:36:11,27.61,-0.68,18,162.62,-146.77,5
2025/4/14 13:36:14,27.63,-0.64,21,162.71,-146.8,3
2025/4/14 13:36:17,27.75,-0.58,22,162.67,-146.78,4
2025/4/14 13:36:20,27.63,-0.59,23,162.76,-146.69,5
2025/4/14 13:36:23,27.59,-0.68,23,162.76,-146.86,4
2025/4/14 13:36:26,27.63,-0.6,22,162.78,-146.86,5
2025/4/14 13:36:29,27.56,-0.64,23,162.64,-146.75,5
2025/4/14 13:36:32,27.58,-0.53,23,162.62,-146.71,4
2025/4/14 13:36:35,27.61,-0.55,22,162.59,-146.75,5
2025/4/14 13:36:38,27.71,-0.67,22,162.92,-146.71,7
2025/4/14 13:36:41,27.67,-0.69,23,162.71,-146.86,6
2025/4/14 13:36:44,27.61,-0.59,22,162.65,-146.85,3
2025/4/14 13:36:47,27.64,-0.54,21,162.66,-146.77,6
2025/4/14 13:36:50,27.63,-0.59,22,162.65,-146.68,4
2025/4/14 13:36:53,27.72,-0.6,22,162.75,-146.76,5
2025/4/14 13:36:56,27.59,-0.52,22,162.64,-146.78,5
2025/4/14 13:36:59,27.61,-0.62,22,162.63,-146.65,4
2025/4/14 13:37:02,27.67,-0.59,21,162.6,-146.82,4
2025/4/14 13:37:05,27.65,-0.6,23,162.68,-146.71,6
2025/4/14 13:37:08,27.66,-0.6,22,162.73,-146.86,6
2025/4/14 13:37:11,27.64,-0.56,21,162.73,-146.71,6
2025/4/14 13:37:14,27.73,-0.65,21,162.61,-146.85,5
2025/4/14 13:37:17,27.69,-0.66,22,162.69,-146.75,5
2025/4/14 13:37:20,27.59,-0.65,23,162.63,-146.82,6
2025/4/14 13:37:23,27.61,-0.61,23,162.56,-146.79,6
2025/4/14 13:37:26,27.63,-0.72,19,162.73,-146.82,5
2025/4/14 13:37:29,27.64,-0.58,22,162.7,-146.82,3
2025/4/14 13:37:32,27.6,-0.63,21,162.65,-146.73,6
2025/4/14 13:37:35,27.59,-0.55,26,162.63,-146.7,5
2025/4/14 13:37:38,27.63,-0.6,22,162.71,-146.73,6
2025/4/14 13:37:41,27.71,-0.72,22,162.66,-146.72,5
2025/4/14 13:37:44,27.63,-0.68,20,162.64,-146.72,5
2025/4/14 13:37:47,27.61,-0.64,21,162.72,-146.74,4
2025/4/14 13:37:50,27.71,-0.59,22,162.76,-146.77,5
2025/4/14 13:37:53,27.58,-0.63,23,162.82,-146.85,5
2025/4/14 13:37:56,27.59,-0.56,22,162.68,-146.71,4
2025/4/14 13:37:59,27.64,-0.56,22,162.51,-146.72,2
2025/4/14 13:38:02,27.64,-0.69,19,162.72,-146.73,5
2025/4/14 13:38:05,27.68,-0.63,23,162.65,-146.73,7
2025/4/14 13:38:08,27.7,-0.58,23,162.68,-146.73,5
2025/4/14 13:38:11,27.61,-0.69,22,162.53,-146.83,6
2025/4/14 13:38:14,27.66,-0.69,20,162.64,-146.93,5
2025/4/14 13:38:17,27.67,-0.68,21,162.73,-146.84,4
2025/4/14 13:38:20,27.67,-0.54,20,162.69,-146.79,7
2025/4/14 13:38:23,27.61,-0.66,21,162.69,-146.74,6
2025/4/14 13:38:26,27.68,-0.58,21,162.78,-146.81,4
2025/4/14 13:38:29,27.58,-0.51,22,162.67,-146.76,7
2025/4/14 13:38:32,27.56,-0.63,22,162.54,-146.98,4
2025/4/14 13:38:35,27.63,-0.62,21,162.72,-146.81,2
2025/4/14 13:38:38,27.48,-0.67,19,162.57,-146.66,5
2025/4/14 13:38:41,27.63,-0.7,22,162.69,-146.82,6
2025/4/14 13:38:44,27.61,-0.62,24,162.67,-146.86,6
2025/4/14 13:38:47,27.73,-0.7,23,162.68,-146.86,3
2025/4/14 13:38:50,27.79,-0.66,24,162.62,-146.72,5
2025/4/14 13:38:53,28,-0.77,18,162.55,-146.81,6
2025/4/14 13:38:56,27.74,-0.66,24,162.54,-146.69,3
2025/4/14 13:38:59,27.76,-0.6,23,162.51,-146.78,4
2025/4/14 13:39:02,27.82,-0.62,21,162.54,-146.8,3
2025/4/14 13:39:05,27.73,-0.62,23,162.46,-146.88,5
2025/4/14 13:39:08,27.79,-0.71,24,162.54,-146.78,4
2025/4/14 13:39:11,27.58,-0.6,23,162.76,-146.69,5
2025/4/14 13:39:14,27.67,-0.68,23,162.72,-146.86,5
2025/4/14 13:39:27,27.64,-0.81,22,162.63,-146.83,5
2025/4/14 13:39:30,27.62,-0.64,24,162.74,-146.75,5
2025/4/14 13:39:33,27.71,-0.67,24,162.73,-146.78,5
2025/4/14 13:39:36,27.75,-0.69,23,162.55,-146.79,4
2025/4/14 13:39:39,27.64,-0.67,22,162.67,-146.77,7
2025/4/14 13:39:42,27.6,-0.59,23,162.58,-146.73,4
2025/4/14 13:39:45,27.65,-0.6,23,162.79,-146.84,4
2025/4/14 13:39:48,27.55,-0.71,23,162.69,-146.76,3
2025/4/14 13:39:51,27.66,-0.62,22,162.63,-146.75,4
2025/4/14 13:39:54,27.7,-0.62,22,162.61,-146.83,5
2025/4/14 13:39:57,27.68,-0.62,23,162.74,-146.74,4
2025/4/14 13:40:00,27.7,-0.68,23,162.71,-146.78,7
2025/4/14 13:40:03,27.7,-0.64,22,162.79,-146.76,5
2025/4/14 13:40:06,27.66,-0.77,23,162.85,-146.84,5
2025/4/14 13:40:09,27.68,-0.59,24,162.68,-146.8,4
2025/4/14 13:40:12,27.57,-0.66,23,162.73,-146.8,6
2025/4/14 13:40:15,27.57,-0.64,24,162.71,-146.78,3
2025/4/14 13:40:18,27.56,-0.66,26,162.79,-146.78,6
2025/4/14 13:40:21,27.65,-0.58,23,162.69,-146.78,5
2025/4/14 13:40:24,27.6,-0.77,23,162.74,-146.86,4
2025/4/14 13:40:27,27.82,-0.74,26,162.55,-146.08,5
2025/4/14 13:40:30,27.59,-0.57,24,162.74,-146.7,6
2025/4/14 13:40:33,27.72,-0.57,24,162.56,-146.67,6
2025/4/14 13:40:36,27.74,-0.58,24,162.77,-146.77,5
2025/4/14 13:40:39,27.69,-0.58,25,162.78,-146.76,4
2025/4/14 13:40:42,27.68,-0.68,24,162.74,-146.74,7
2025/4/14 13:40:45,27.72,-0.61,24,162.77,-146.86,5
